United States (USA)	6	4	2	12
 Norway (NOR)	3	4	3	10
 Sweden (SWE)	1	2	0	3
 Canada (CAN)	1	1	5	7
 Finland (FIN)	1	1	1	3
 Austria (AUT)	1	1	0	2
 France (FRA)	1	0	0	1
 Switzerland (SUI)	0	1	0	1
 Germany (GER)	0	0	2	2
 Hungary (HUN)	0	0	1	1
