United States (USA)	25	19	19	63
 Sweden (SWE)	24	24	17	65
 Great Britain (GBR)	10	15	16	41
 Finland (FIN)	9	8	9	26
 France (FRA)	7	4	3	14
 Germany (GER)	5	13	7	25
 South Africa (RSA)	4	2	0	6
 Norway (NOR)	4	1	4	9
 Canada (CAN)	3	2	3	8
 Hungary (HUN)	3	2	3	8
 Italy (ITA)	3	1	2	6
 Australasia (ANZ)	2	2	3	7
 Belgium (BEL)	2	1	3	6
 Denmark (DEN)	1	6	5	12
 Greece (GRE)	1	0	1	2
 Russian Empire (RU1)	0	2	3	5
 Austria (AUT)	0	2	2	4
 Netherlands (NED)	0	0	3	3
