Norway (NOR)	7	3	6	16
 United States (USA)	4	6	1	11
 Finland (FIN)	3	4	2	9
 Germany (GER) [note 1]	3	2	2	7
 Austria (AUT)	2	4	2	8
 Canada (CAN)	1	0	1	2
 Italy (ITA)	1	0	1	2
 Great Britain (GBR)	1	0	0	1
 Netherlands (NED)	0	3	0	3
 Sweden (SWE)	0	0	4	4
 Switzerland (SUI)	0	0	2	2
 France (FRA)	0	0	1	1
 Hungary (HUN)	0	0	1	1
