Soviet Union (URS)	7	3	6	16
 Austria (AUT)	4	3	4	11
 Finland (FIN)	3	3	1	7
 Switzerland (SUI)	3	2	1	6
 Sweden (SWE)	2	4	4	10
 United States (USA)	2	3	2	7
 Norway (NOR)	2	1	1	4
 Italy (ITA)	1	2	0	3
 United Team of Germany (EUA)	1	0	1	2
 Canada (CAN)	0	1	2	3
 Japan (JPN)	0	1	0	1
 Hungary (HUN)	0	0	1	1
 Poland (POL)	0	0	1	1
